fragment_description,3rd Ventricle,4th Ventricle,Right Accumbens Area,Left Accumbens Area,Right Amygdala,Left Amygdala,Brain Stem,Right Caudate,Left Caudate,Right Cerebellum Exterior,Left Cerebellum Exterior,Right Cerebellum White Matter,Left Cerebellum White Matter,Right Cerebral White Matter,Left Cerebral White Matter,CSF,Right Hippocampus,Left Hippocampus,Right Inf Lat Vent,Left Inf Lat Vent,Right Lateral Ventricle,Left Lateral Ventricle,Right Pallidum,Left Pallidum,Right Putamen,Left Putamen,Right Thalamus Proper,Left Thalamus Proper,Right Ventral DC,Left Ventral DC,Cerebellar Vermal Lobules I-V,Cerebellar Vermal Lobules VI-VII,Cerebellar Vermal Lobules VIII-X,Left Basal Forebrain,Right Basal Forebrain,Right ACgG anterior cingulate gyrus,Left ACgG anterior cingulate gyrus,Right AIns anterior insula,Left AIns anterior insula,Right AOrG anterior orbital gyrus,Left AOrG anterior orbital gyrus,Right AnG angular gyrus,Left AnG angular gyrus,Right Calc calcarine cortex,Left Calc calcarine cortex,Right CO central operculum,Left CO central operculum,Right Cun cuneus,Left Cun cuneus,Right Ent entorhinal area,Left Ent entorhinal area,Right FO frontal operculum,Left FO frontal operculum,Right FRP frontal pole,Left FRP frontal pole,Right FuG fusiform gyrus,Left FuG fusiform gyrus,Right GRe gyrus rectus,Left GRe gyrus rectus,Right IOG inferior occipital gyrus,Left IOG inferior occipital gyrus,Right ITG inferior temporal gyrus,Left ITG inferior temporal gyrus,Right LiG lingual gyrus,Left LiG lingual gyrus,Right LOrG lateral orbital gyrus,Left LOrG lateral orbital gyrus,Right MCgG middle cingulate gyrus,Left MCgG middle cingulate gyrus,Right MFC medial frontal cortex,Left MFC medial frontal cortex,Right MFG middle frontal gyrus,Left MFG middle frontal gyrus,Right MOG middle occipital gyrus,Left MOG middle occipital gyrus,Right MOrG medial orbital gyrus,Left MOrG medial orbital gyrus,Right MPoG postcentral gyrus medial segment,Left MPoG postcentral gyrus medial segment,Right MPrG precentral gyrus medial segment,Left MPrG precentral gyrus medial segment,Right MSFG superior frontal gyrus medial segment,Left MSFG superior frontal gyrus medial segment,Right MTG middle temporal gyrus,Left MTG middle temporal gyrus,Right OCP occipital pole,Left OCP occipital pole,Right OFuG occipital fusiform gyrus,Left OFuG occipital fusiform gyrus,Right OpIFG opercular part of the inferior frontal gyrus,Left OpIFG opercular part of the inferior frontal gyrus,Right OrIFG orbital part of the inferior frontal gyrus,Left OrIFG orbital part of the inferior frontal gyrus,Right PCgG posterior cingulate gyrus,Left PCgG posterior cingulate gyrus,Right PCu precuneus,Left PCu precuneus,Right PHG parahippocampal gyrus,Left PHG parahippocampal gyrus,Right PIns posterior insula,Left PIns posterior insula,Right PO parietal operculum,Left PO parietal operculum,Right PoG postcentral gyrus,Left PoG postcentral gyrus,Right POrG posterior orbital gyrus,Left POrG posterior orbital gyrus,Right PP planum polare,Left PP planum polare,Right PrG precentral gyrus,Left PrG precentral gyrus,Right PT planum temporale,Left PT planum temporale,Right SCA subcallosal area,Left SCA subcallosal area,Right SFG superior frontal gyrus,Left SFG superior frontal gyrus,Right SMC supplementary motor cortex,Left SMC supplementary motor cortex,Right SMG supramarginal gyrus,Left SMG supramarginal gyrus,Right SOG superior occipital gyrus,Left SOG superior occipital gyrus,Right SPL superior parietal lobule,Left SPL superior parietal lobule,Right STG superior temporal gyrus,Left STG superior temporal gyrus,Right TMP temporal pole,Left TMP temporal pole,Right TrIFG triangular part of the inferior frontal gyrus,Left TrIFG triangular part of the inferior frontal gyrus,Right TTG transverse temporal gyrus,Left TTG transverse temporal gyrus,Total Cerebral Grey Matter,Right Cerebral Grey Matter,Left Cerebral Grey Matter,Total Cerebral White Matter
M-Volume-age:series:20,0.00062007,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.010379,0.0020244,0.0019393,0.03083,0.030918,0.0080669,0.0082246,0.13483,0.13315,0.00072244,0.0020053,0.0018927,0.00038875,0.00034391,0.0051718,0.0058282,0.00067522,0.00068279,0.0030915,0.0031576,0.004761,0.0048651,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026736,0.0031124,0.0025607,0.0025863,0.0012402,0.0010876,0.0072928,0.0065547,0.0021411,0.0021181,0.002523,0.0025599,0.0032102,0.003085,0.0010397,0.0010186,0.0011991,0.0012057,0.0026238,0.002404,0.0048784,0.004751,0.0014481,0.0014885,0.0046476,0.004437,0.0078917,0.0076443,0.0051783,0.0048293,0.0015536,0.0016727,0.0031355,0.0031924,0.001169,0.001215,0.013149,0.013457,0.0037192,0.0044068,0.0026943,0.0028441,0.00065279,0.00067795,0.0015911,0.0016192,0.0053713,0.0046931,0.01007,0.0097595,0.0020571,0.0023959,0.0027739,0.0027784,0.0023039,0.002189,0.00096758,0.00094552,0.0027058,0.0029483,0.0072629,0.0073129,0.0017608,0.0019019,0.0014001,0.0013919,0.0014179,0.0015447,0.0069553,0.0078487,0.0014955,0.0016361,0.0012361,0.0013576,0.0085431,0.008649,0.0012363,0.0013284,0.00075237,0.00078652,0.010242,0.010193,0.0034941,0.0035525,0.0057994,0.0064156,0.0029273,0.0024847,0.0071053,0.0072951,0.0050836,0.0050333,0.0053103,0.0051508,0.0024584,0.0026626,0.00090001,0.00097251,0.40062,0.19913,0.20111,0.26803
M-Volume-age:series:20.5,0.00061768,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.010441,0.0020244,0.0019393,0.03078,0.03085,0.0080829,0.0082452,0.13537,0.13322,0.00072021,0.0020053,0.0018927,0.00038875,0.00034391,0.0051767,0.0057647,0.00067522,0.00068279,0.0030903,0.0031568,0.0047607,0.0048663,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026724,0.0031099,0.00256,0.0025863,0.0012399,0.0010876,0.0072621,0.0065351,0.0021407,0.0021175,0.0025208,0.0025583,0.0032072,0.0030819,0.0010397,0.0010186,0.0011991,0.0012057,0.0026221,0.0024026,0.0048738,0.0047461,0.0014477,0.0014881,0.0046414,0.0044317,0.0078691,0.0076247,0.0051738,0.0048257,0.0015527,0.0016715,0.0031319,0.0031894,0.001169,0.001215,0.01309,0.01339,0.0037136,0.0043994,0.0026918,0.0028416,0.00065279,0.00067795,0.0015911,0.0016192,0.0053644,0.0046884,0.010014,0.0097194,0.0020571,0.0023952,0.002772,0.0027764,0.002301,0.0021872,0.00096758,0.00094552,0.0027036,0.0029462,0.0072424,0.0072914,0.0017608,0.0019019,0.0014001,0.0013919,0.0014173,0.001544,0.0069322,0.0078226,0.0014952,0.0016354,0.0012361,0.0013576,0.0085122,0.0086209,0.0012361,0.0013281,0.00075237,0.00078652,0.01021,0.010159,0.0034917,0.0035493,0.0057724,0.0063876,0.0029243,0.002482,0.0070766,0.007263,0.0050759,0.0050256,0.0053039,0.0051463,0.0024551,0.0026585,0.00090001,0.00097251,0.39913,0.1993,0.2004,0.26859
M-Volume-age:series:21,0.00061539,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.010495,0.0020244,0.0019393,0.030729,0.030778,0.0080977,0.0082641,0.13546,0.13314,0.00071803,0.0020053,0.0018927,0.00038875,0.00034391,0.0051887,0.0057243,0.00067522,0.00068279,0.0030891,0.003156,0.0047604,0.0048675,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026712,0.0031074,0.0025592,0.0025863,0.0012396,0.0010875,0.0072318,0.0065156,0.0021403,0.0021168,0.0025185,0.0025567,0.0032041,0.0030787,0.0010397,0.0010186,0.0011991,0.0012057,0.0026203,0.0024011,0.0048692,0.0047413,0.0014472,0.0014876,0.0046352,0.0044263,0.0078468,0.0076052,0.0051692,0.0048221,0.0015518,0.0016703,0.0031283,0.0031863,0.001169,0.001215,0.013033,0.013324,0.003708,0.004392,0.0026892,0.0028391,0.00065279,0.00067795,0.0015911,0.0016192,0.0053575,0.0046835,0.0099605,0.0096802,0.002057,0.0023944,0.0027701,0.0027743,0.0022981,0.0021854,0.00096758,0.00094552,0.0027013,0.0029441,0.0072221,0.00727,0.0017608,0.0019019,0.0014001,0.0013919,0.0014166,0.0015433,0.0069094,0.0077968,0.0014948,0.0016347,0.0012361,0.0013576,0.0084817,0.0085932,0.0012358,0.0013277,0.00075237,0.00078652,0.010179,0.010125,0.0034893,0.0035462,0.0057456,0.0063598,0.0029213,0.0024792,0.0070481,0.0072311,0.0050682,0.0050178,0.0052975,0.0051417,0.0024518,0.0026543,0.00090001,0.00097251,0.39769,0.19731,0.19971,0.2686
M-Volume-age:series:21.5,0.00061322,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.010542,0.0020244,0.0019393,0.030676,0.030704,0.0081114,0.008281,0.13366,0.13185,0.0007159,0.0020053,0.0018927,0.00038875,0.00034391,0.005208,0.0057067,0.00067522,0.00068279,0.0030878,0.0031551,0.0047599,0.0048685,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.00267,0.0031048,0.0025583,0.0025863,0.0012392,0.0010874,0.0072019,0.0064962,0.0021399,0.0021161,0.0025162,0.002555,0.0032009,0.0030755,0.0010397,0.0010186,0.0011991,0.0012057,0.0026185,0.0023995,0.0048645,0.0047364,0.0014468,0.001487,0.004629,0.0044209,0.0078248,0.007586,0.0051646,0.0048185,0.0015508,0.001669,0.0031246,0.0031832,0.001169,0.0012149,0.012977,0.01326,0.0037023,0.0043845,0.0026865,0.0028366,0.00065279,0.00067795,0.0015911,0.0016192,0.0053505,0.0046786,0.009909,0.009642,0.0020569,0.0023935,0.0027681,0.0027721,0.0022952,0.0021835,0.00096758,0.00094552,0.002699,0.0029419,0.007202,0.0072489,0.0017608,0.0019019,0.0014001,0.0013919,0.0014158,0.0015426,0.0068868,0.0077714,0.0014944,0.0016339,0.0012361,0.0013576,0.0084517,0.008566,0.0012354,0.0013274,0.00075237,0.00078652,0.010148,0.010092,0.0034868,0.003543,0.0057192,0.0063324,0.0029182,0.0024764,0.0070199,0.0071996,0.0050605,0.00501,0.005291,0.0051371,0.0024484,0.0026502,0.00090001,0.00097251,0.3963,0.19414,0.19904,0.26548
M-Volume-age:series:22,0.00061116,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.010581,0.0020244,0.0019393,0.030622,0.030628,0.0081239,0.008296,0.13407,0.13304,0.00071383,0.0020053,0.0018927,0.00038875,0.00034391,0.0052343,0.0057113,0.00067522,0.00068279,0.0030864,0.0031542,0.0047593,0.0048694,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026686,0.0031021,0.0025574,0.0025863,0.0012388,0.0010872,0.0071724,0.0064769,0.0021394,0.0021154,0.0025139,0.0025532,0.0031977,0.0030722,0.0010397,0.0010186,0.0011991,0.0012057,0.0026166,0.0023978,0.0048598,0.0047314,0.0014462,0.0014864,0.0046227,0.0044155,0.0078032,0.0075669,0.00516,0.0048147,0.0015498,0.0016676,0.0031209,0.00318,0.001169,0.0012148,0.012923,0.013198,0.0036965,0.004377,0.0026838,0.002834,0.00065279,0.00067795,0.0015911,0.0016192,0.0053434,0.0046735,0.00986,0.0096048,0.0020566,0.0023926,0.002766,0.0027699,0.0022922,0.0021816,0.00096758,0.00094552,0.0026966,0.0029397,0.007182,0.0072279,0.0017608,0.0019019,0.0014001,0.0013919,0.0014151,0.0015419,0.0068645,0.0077465,0.001494,0.001633,0.0012361,0.0013576,0.0084222,0.0085392,0.0012351,0.001327,0.00075237,0.00078652,0.010117,0.010059,0.0034842,0.0035397,0.0056931,0.0063053,0.0029151,0.0024735,0.006992,0.0071683,0.0050528,0.0050022,0.0052845,0.0051324,0.002445,0.0026459,0.00090001,0.00097251,0.39496,0.19767,0.19839,0.26681
M-Volume-age:series:22.5,0.00060922,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.010613,0.0020244,0.0019393,0.030566,0.030549,0.0081351,0.0083088,0.13839,0.13708,0.00071181,0.0020053,0.0018927,0.00038875,0.00034391,0.0052676,0.0057364,0.00067522,0.00068279,0.003085,0.0031532,0.0047587,0.0048703,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026672,0.0030994,0.0025564,0.0025863,0.0012384,0.001087,0.0071435,0.0064578,0.0021389,0.0021146,0.0025115,0.0025515,0.0031945,0.0030689,0.0010397,0.0010186,0.0011991,0.0012057,0.0026145,0.002396,0.004855,0.0047264,0.0014457,0.0014858,0.0046165,0.0044101,0.007782,0.0075481,0.0051553,0.0048109,0.0015487,0.0016662,0.0031171,0.0031768,0.001169,0.0012147,0.01287,0.013137,0.0036907,0.0043694,0.002681,0.0028313,0.00065279,0.00067795,0.0015911,0.0016192,0.0053362,0.0046684,0.0098135,0.0095687,0.0020564,0.0023916,0.0027639,0.0027677,0.0022892,0.0021797,0.00096758,0.00094552,0.0026941,0.0029374,0.0071621,0.0072071,0.0017608,0.0019019,0.0014001,0.0013919,0.0014142,0.0015411,0.0068425,0.0077221,0.0014936,0.0016322,0.0012361,0.0013576,0.0083932,0.008513,0.0012347,0.0013266,0.00075237,0.00078652,0.010087,0.010026,0.0034817,0.0035365,0.0056674,0.0062786,0.0029119,0.0024706,0.0069645,0.0071374,0.005045,0.0049944,0.005278,0.0051277,0.0024415,0.0026417,0.00090001,0.00097251,0.39366,0.19939,0.19776,0.2747
M-Volume-age:series:23,0.00060739,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.010638,0.0020244,0.0019393,0.030508,0.030468,0.0081449,0.0083194,0.13335,0.13102,0.00070985,0.0020053,0.0018927,0.00038875,0.00034391,0.0053073,0.0057804,0.00067522,0.00068279,0.0030835,0.0031521,0.0047579,0.004871,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026658,0.0030966,0.0025554,0.0025863,0.0012379,0.0010867,0.007115,0.0064388,0.0021383,0.0021137,0.002509,0.0025496,0.0031912,0.0030655,0.0010397,0.0010186,0.0011991,0.0012057,0.0026124,0.0023942,0.0048503,0.0047214,0.001445,0.0014851,0.0046101,0.0044046,0.0077612,0.0075296,0.0051505,0.004807,0.0015475,0.0016647,0.0031133,0.0031735,0.001169,0.0012146,0.012818,0.013078,0.0036849,0.0043619,0.0026782,0.0028286,0.00065279,0.00067795,0.0015911,0.0016192,0.0053289,0.0046632,0.0097694,0.0095335,0.002056,0.0023905,0.0027617,0.0027654,0.0022861,0.0021777,0.00096758,0.00094552,0.0026917,0.0029351,0.0071425,0.0071865,0.0017608,0.0019019,0.0014001,0.0013919,0.0014134,0.0015402,0.0068209,0.0076982,0.001493,0.0016313,0.0012361,0.0013576,0.0083648,0.0084873,0.0012342,0.0013261,0.00075237,0.00078652,0.010056,0.009994,0.0034791,0.0035331,0.005642,0.0062523,0.0029087,0.0024676,0.0069373,0.0071069,0.0050373,0.0049866,0.0052714,0.005123,0.002438,0.0026373,0.00090001,0.00097251,0.39241,0.19706,0.19715,0.26351
M-Volume-age:series:23.5,0.00060569,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.010656,0.0020244,0.0019393,0.030449,0.030386,0.0081534,0.0083278,0.13913,0.1373,0.00070795,0.0020053,0.0018927,0.00038875,0.00034391,0.0053526,0.0058409,0.00067522,0.00068279,0.003082,0.003151,0.004757,0.0048716,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026643,0.0030937,0.0025544,0.0025863,0.0012373,0.0010864,0.007087,0.00642,0.0021377,0.0021128,0.0025065,0.0025477,0.0031878,0.0030621,0.0010397,0.0010186,0.0011991,0.0012057,0.0026103,0.0023923,0.0048455,0.0047164,0.0014444,0.0014843,0.0046038,0.004399,0.0077408,0.0075113,0.0051457,0.0048031,0.0015463,0.0016632,0.0031095,0.0031702,0.001169,0.0012144,0.012767,0.01302,0.0036791,0.0043542,0.0026753,0.0028258,0.00065279,0.00067795,0.0015911,0.0016192,0.0053216,0.004658,0.0097278,0.0094994,0.0020556,0.0023894,0.0027595,0.002763,0.0022831,0.0021756,0.00096758,0.00094552,0.0026891,0.0029327,0.007123,0.0071662,0.0017608,0.0019019,0.0014001,0.0013919,0.0014125,0.0015393,0.0067998,0.0076748,0.0014925,0.0016303,0.0012361,0.0013576,0.0083369,0.0084622,0.0012338,0.0013256,0.00075237,0.00078652,0.010026,0.0099623,0.0034764,0.0035298,0.0056172,0.0062264,0.0029054,0.0024645,0.0069105,0.0070769,0.0050295,0.0049788,0.0052648,0.0051182,0.0024344,0.002633,0.00090001,0.00097251,0.39121,0.19661,0.19655,0.27606
M-Volume-age:series:24,0.00060411,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.010669,0.0020244,0.0019393,0.030389,0.030303,0.0081604,0.008334,0.13437,0.13194,0.00070612,0.0020053,0.0018927,0.00038875,0.00034391,0.0054029,0.0059153,0.00067522,0.00068279,0.0030804,0.0031498,0.0047561,0.0048721,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026627,0.0030908,0.0025532,0.0025863,0.0012367,0.0010861,0.0070595,0.0064013,0.002137,0.0021119,0.002504,0.0025458,0.0031844,0.0030586,0.0010397,0.0010186,0.0011991,0.0012057,0.002608,0.0023903,0.0048406,0.0047113,0.0014437,0.0014835,0.0045974,0.0043934,0.0077208,0.0074934,0.0051408,0.0047991,0.0015451,0.0016616,0.0031056,0.0031669,0.001169,0.0012142,0.012718,0.012964,0.0036732,0.0043466,0.0026724,0.0028229,0.00065279,0.00067795,0.0015911,0.0016192,0.0053143,0.0046526,0.0096887,0.0094663,0.0020551,0.0023882,0.0027573,0.0027607,0.0022799,0.0021736,0.00096758,0.00094552,0.0026866,0.0029303,0.0071038,0.0071461,0.0017608,0.0019019,0.0014001,0.0013919,0.0014115,0.0015384,0.006779,0.0076519,0.0014919,0.0016293,0.0012361,0.0013576,0.0083097,0.0084377,0.0012333,0.0013251,0.00075237,0.00078652,0.0099968,0.0099311,0.0034737,0.0035264,0.0055927,0.006201,0.0029021,0.0024615,0.0068841,0.0070473,0.0050217,0.004971,0.0052582,0.0051134,0.0024308,0.0026286,0.00090001,0.00097251,0.39006,0.19102,0.19598,0.26567
M-Volume-age:series:24.5,0.00060267,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.010677,0.0020244,0.0019393,0.030327,0.030219,0.008166,0.008338,0.13608,0.13215,0.00070435,0.0020053,0.0018927,0.00038875,0.00034391,0.0054569,0.0060006,0.00067522,0.00068279,0.0030787,0.0031485,0.004755,0.0048725,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026611,0.0030878,0.0025521,0.0025863,0.0012361,0.0010857,0.0070326,0.0063829,0.0021363,0.0021109,0.0025014,0.0025438,0.0031809,0.0030551,0.0010397,0.0010186,0.0011991,0.0012057,0.0026056,0.0023882,0.0048357,0.0047062,0.0014429,0.0014827,0.004591,0.0043878,0.0077012,0.0074757,0.0051359,0.0047951,0.0015438,0.0016599,0.0031016,0.0031635,0.001169,0.001214,0.01267,0.012909,0.0036672,0.0043389,0.0026694,0.00282,0.00065279,0.00067795,0.0015911,0.0016192,0.0053068,0.0046472,0.009652,0.0094343,0.0020546,0.0023869,0.002755,0.0027582,0.0022768,0.0021715,0.00096758,0.00094552,0.0026839,0.0029279,0.0070848,0.0071263,0.0017608,0.0019019,0.0014001,0.0013919,0.0014105,0.0015374,0.0067588,0.0076297,0.0014913,0.0016282,0.0012361,0.0013576,0.0082831,0.0084138,0.0012327,0.0013245,0.00075237,0.00078652,0.0099676,0.0099004,0.003471,0.003523,0.0055687,0.0061761,0.0028987,0.0024583,0.0068582,0.0070183,0.0050139,0.0049631,0.0052515,0.0051085,0.0024271,0.0026242,0.00090001,0.00097251,0.38894,0.19014,0.19543,0.26747
M-Volume-age:series:25,0.00060135,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.01068,0.0020244,0.0019393,0.030264,0.030134,0.0081702,0.0083398,0.1369,0.13556,0.00070265,0.0020053,0.0018927,0.00038875,0.00034391,0.0055137,0.0060939,0.00067522,0.00068279,0.003077,0.0031472,0.0047539,0.0048729,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026594,0.0030848,0.0025508,0.0025863,0.0012354,0.0010853,0.0070062,0.0063646,0.0021355,0.0021098,0.0024988,0.0025417,0.0031773,0.0030515,0.0010397,0.0010186,0.0011991,0.0012057,0.0026032,0.002386,0.0048308,0.0047011,0.0014421,0.0014818,0.0045846,0.0043822,0.0076821,0.0074583,0.0051309,0.004791,0.0015424,0.0016582,0.0030977,0.0031601,0.001169,0.0012137,0.012623,0.012856,0.0036612,0.0043312,0.0026663,0.0028171,0.00065279,0.00067795,0.0015911,0.0016192,0.0052993,0.0046417,0.0096178,0.0094033,0.002054,0.0023856,0.0027526,0.0027557,0.0022736,0.0021693,0.00096758,0.00094552,0.0026813,0.0029254,0.007066,0.0071068,0.0017608,0.0019019,0.0014001,0.0013919,0.0014095,0.0015364,0.006739,0.007608,0.0014906,0.0016271,0.0012361,0.0013576,0.0082571,0.0083906,0.0012322,0.001324,0.00075237,0.00078652,0.0099388,0.0098702,0.0034682,0.0035195,0.0055453,0.0061517,0.0028953,0.0024551,0.0068328,0.0069899,0.0050061,0.0049553,0.0052449,0.0051036,0.0024234,0.0026197,0.00090001,0.00097251,0.38787,0.18892,0.19489,0.27233
M-Volume-age:series:25.5,0.00060016,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.010679,0.0020244,0.0019393,0.0302,0.030049,0.0081731,0.0083396,0.13712,0.13589,0.00070103,0.0020053,0.0018927,0.00038875,0.00034391,0.0055719,0.0061919,0.00067522,0.00068279,0.0030753,0.0031458,0.0047526,0.004873,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026577,0.0030817,0.0025496,0.0025863,0.0012347,0.0010848,0.0069805,0.0063465,0.0021347,0.0021087,0.0024961,0.0025397,0.0031737,0.0030478,0.0010397,0.0010186,0.0011991,0.0012057,0.0026007,0.0023838,0.0048259,0.0046959,0.0014412,0.0014808,0.0045781,0.0043765,0.0076634,0.0074413,0.0051259,0.0047868,0.001541,0.0016564,0.0030937,0.0031567,0.001169,0.0012134,0.012578,0.012805,0.0036552,0.0043234,0.0026632,0.0028141,0.00065279,0.00067795,0.0015911,0.0016192,0.0052918,0.0046361,0.0095859,0.0093733,0.0020533,0.0023842,0.0027502,0.0027532,0.0022704,0.0021671,0.00096758,0.00094552,0.0026786,0.0029229,0.0070475,0.0070875,0.0017608,0.0019019,0.0014001,0.0013919,0.0014084,0.0015354,0.0067198,0.007587,0.0014899,0.001626,0.0012361,0.0013576,0.0082318,0.0083679,0.0012315,0.0013233,0.00075237,0.00078652,0.0099105,0.0098405,0.0034654,0.003516,0.0055223,0.0061278,0.0028918,0.0024519,0.0068079,0.006962,0.0049982,0.0049474,0.0052382,0.0050986,0.0024196,0.0026152,0.00090001,0.00097251,0.38684,0.19206,0.19438,0.27275
M-Volume-age:series:26,0.00059912,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.010673,0.0020244,0.0019393,0.030134,0.029964,0.0081746,0.0083374,0.13866,0.13631,0.00069947,0.0020053,0.0018927,0.00038875,0.00034391,0.0056302,0.0062916,0.00067522,0.00068279,0.0030734,0.0031443,0.0047513,0.0048731,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026559,0.0030785,0.0025483,0.0025863,0.0012339,0.0010843,0.0069553,0.0063287,0.0021338,0.0021075,0.0024934,0.0025375,0.0031701,0.0030441,0.0010397,0.0010186,0.0011991,0.0012057,0.0025981,0.0023815,0.0048209,0.0046907,0.0014403,0.0014798,0.0045717,0.0043708,0.0076451,0.0074246,0.0051208,0.0047826,0.0015395,0.0016546,0.0030896,0.0031532,0.001169,0.0012131,0.012534,0.012756,0.0036492,0.0043157,0.0026601,0.002811,0.00065279,0.00067795,0.0015911,0.0016192,0.0052842,0.0046305,0.0095563,0.0093444,0.0020526,0.0023827,0.0027478,0.0027506,0.0022672,0.0021649,0.00096758,0.00094552,0.0026759,0.0029203,0.0070292,0.0070685,0.0017608,0.0019019,0.0014001,0.0013919,0.0014073,0.0015343,0.0067011,0.0075666,0.0014892,0.0016248,0.0012361,0.0013576,0.0082072,0.008346,0.0012309,0.0013227,0.00075237,0.00078652,0.0098826,0.0098113,0.0034626,0.0035124,0.0054998,0.0061044,0.0028883,0.0024487,0.0067836,0.0069348,0.0049904,0.0049395,0.0052315,0.0050936,0.0024158,0.0026107,0.00090001,0.00097251,0.38586,0.19559,0.19388,0.27442
M-Volume-age:series:26.5,0.00059821,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.010664,0.0020244,0.0019393,0.030068,0.02988,0.0081748,0.0083333,0.1415,0.13947,0.000698,0.0020053,0.0018927,0.00038875,0.00034391,0.0056873,0.00639,0.00067522,0.00068279,0.0030716,0.0031428,0.0047498,0.0048731,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.002654,0.0030753,0.0025469,0.0025863,0.001233,0.0010838,0.0069307,0.006311,0.0021329,0.0021063,0.0024907,0.0025354,0.0031664,0.0030404,0.0010397,0.0010186,0.0011991,0.0012057,0.0025955,0.0023791,0.0048159,0.0046855,0.0014394,0.0014788,0.0045652,0.004365,0.0076273,0.0074083,0.0051157,0.0047783,0.001538,0.0016527,0.0030856,0.0031497,0.001169,0.0012128,0.012492,0.012708,0.0036431,0.0043079,0.0026569,0.0028079,0.00065279,0.00067795,0.0015911,0.0016192,0.0052766,0.0046248,0.0095289,0.0093165,0.0020518,0.0023812,0.0027453,0.002748,0.0022639,0.0021627,0.00096758,0.00094552,0.0026731,0.0029177,0.0070112,0.0070499,0.0017608,0.0019019,0.0014001,0.0013919,0.0014062,0.0015332,0.0066829,0.0075469,0.0014884,0.0016236,0.0012361,0.0013576,0.0081832,0.0083247,0.0012302,0.001322,0.00075237,0.00078652,0.0098551,0.0097827,0.0034597,0.0035089,0.0054779,0.0060816,0.0028847,0.0024453,0.0067598,0.0069083,0.0049825,0.0049317,0.0052247,0.0050886,0.002412,0.0026061,0.00090001,0.00097251,0.38491,0.19462,0.1934,0.28066
